video,species,maxn,minutes,file,time_in_file,viewer
2020_IS01-ST_02.17_1210_21.2_sim,Serranus pulcher,3,0,GH010024,00:09:14,Adam Dixon
2020_IS01-ST_02.17_1210_21.2_sim,Muraena melanotis,1,0,GH010024,00:09:14,Adam Dixon
2020_IS01-ST_02.17_1210_21.2_sim,Cantherhines pullus,40,0.283333333,GH010024,00:09:31,Adam Dixon
2020_IS01-ST_02.17_1210_21.2_sim,Serranus pulcher,4,9.15,GH020024,00:00:45,Adam Dixon
2020_IS01-ST_02.17_1210_21.2_sim,Scomberomorus tritor,1,20.68333333,GH020024,00:12:17,Adam Dixon
2020_IS01-ST_02.17_1210_21.2_sim,Acanthostracion sp.,1,35.96666667,GH030024,00:09:56,Adam Dixon
2020_IS01-ST_02.17_1210_21.2_sim,Acanthostracion sp.,2,44.13333333,GH040024,00:00:28,Adam Dixon
2020_IS01-ST_02.17_1210_21.2_sim,Blenniidae/Gobiidae,1,59.96666667,GH040024,00:16:18,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Serranus pulcher,1,0,GH010016,00:07:34,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Coris atlantica,1,0,GH010016,00:07:34,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Lutjanus agennes,1,0,GH010016,00:07:34,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Cantherhines pullus,1,0,GH010016,00:07:34,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Blenniidae/Gobiidae,1,0,GH010016,00:07:34,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Bodianus speciosus,1,0,GH010016,00:07:34,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Spicara melanurus,25,0,GH010016,00:07:34,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Paranthias furcifer,28,0,GH010016,00:07:34,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Blenniidae/Gobiidae,2,0.033333333,GH010016,00:07:36,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Serranus pulcher,2,0.133333333,GH010016,00:07:42,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Serranus pulcher,3,0.183333333,GH010016,00:07:45,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Cantherhines pullus,2,0.35,GH010016,00:07:55,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Cantherhines pullus,3,1.45,GH010016,00:09:01,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Paranthias furcifer,30,3.25,GH010016,00:10:49,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Cantherhines pullus,6,4.25,GH010016,00:11:49,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Chaetodon robustus,2,4.816666667,GH010016,00:12:23,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Lutjanus agennes,2,5.6,GH010016,00:13:10,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Lutjanus agennes,5,7.116666667,GH010016,00:14:41,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Lutjanus agennes,10,7.283333333,GH010016,00:14:51,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Acanthostracion sp.,1,10,GH010016,00:17:34,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Xyrichtys novacula,1,11.01666667,GH020016,00:00:57,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Coris atlantica,2,11.91666667,GH020016,00:01:51,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Serranus pulcher,4,16.8,GH020016,00:06:44,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Bodianus speciosus,2,17.83333333,GH020016,00:07:46,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Coris atlantica,3,18.1,GH020016,00:08:02,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Cantherhines pullus,8,20.23333333,GH020016,00:10:10,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Cantherhines pullus,9,20.43333333,GH020016,00:10:22,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Blenniidae/Gobiidae,3,23.03333333,GH020016,00:12:58,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Pisodonophis semicinctus,1,23.3,GH020016,00:13:14,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,NA_dist,50,24.66666667,GH020016,00:14:36,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Mulloidichthys martinicus,1,31.63333333,GH030016,00:03:56,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Coris atlantica,4,39.2,GH030016,00:11:30,Adam Dixon
2020_IS02-ST_02.17_1220_28.2_sim,Coris atlantica,5,39.41666667,GH030016,00:11:43,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Paranthias furcifer,29,0,GOPR0163,00:08:00,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Lutjanus agennes,4,0,GOPR0163,00:08:00,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Cantherhines pullus,2,0,GOPR0163,00:08:00,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Chaetodon robustus,1,0,GOPR0163,00:08:00,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Epinephelus adscensionis,1,0.116666667,GOPR0163,00:08:07,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Cephalopholis taeniops,1,0.15,GOPR0163,00:08:09,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Cantherhines pullus,4,0.166666667,GOPR0163,00:08:10,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Paranthias furcifer,50,0.2,GOPR0163,00:08:12,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Cantherhines pullus,5,0.266666667,GOPR0163,00:08:16,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Canthigaster supramacula,2,0.3,GOPR0163,00:08:18,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Myripristis jacobus,3,0.583333333,GOPR0163,00:08:35,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Cephalopholis taeniops,2,0.933333333,GOPR0163,00:08:56,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Chromis multilineata,1,0.983333333,GOPR0163,00:08:59,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Chromis multilineata,3,1.083333333,GOPR0163,00:09:05,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Cirrhitus atlanticus,1,2.183333333,GOPR0163,00:10:11,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Sparisoma choati,1,2.416666667,GOPR0163,00:10:25,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Holacanthus africanus,1,3.166666667,GOPR0163,00:11:10,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Thalassoma newtoni,1,3.35,GOPR0163,00:11:21,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Thalassoma newtoni,2,7.033333333,GP010163,00:03:13,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Thalassoma newtoni,4,8.433333333,GP010163,00:04:37,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Bodianus speciosus,1,13.6,GP010163,00:09:47,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Chromis multilineata,7,14.85,GP010163,00:11:02,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Cephalopholis nigri,1,17.88333333,GP020163,00:02:15,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Aulostomus strigosus,1,18.81666667,GP020163,00:03:11,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Coris atlantica,1,24.75,GP020163,00:09:07,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Carangoides bartholomaei,1,25.3,GP020163,00:09:40,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Carangoides bartholomaei,2,25.38333333,GP020163,00:09:45,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Carangoides bartholomaei,9,25.41666667,GP020163,00:09:47,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Muraena melanotis,1,30.66666667,GP030163,00:03:13,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Cantherhines pullus,6,33.46666667,GP030163,00:06:01,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Cantherhines pullus,7,33.58333333,GP030163,00:06:08,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Cantherhines pullus,8,38.46666667,GP030163,00:11:01,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Cantherhines pullus,10,40.03333333,GP040163,00:00:46,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Cantherhines pullus,13,44.2,GP040163,00:04:56,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Cantherhines pullus,16,44.58333333,GP040163,00:05:19,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Cantherhines pullus,18,46.05,GP040163,00:06:47,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Chaetodon robustus,2,52.46666667,GP050163,00:01:23,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Holacanthus africanus,2,58.05,GP050163,00:06:58,Adam Dixon
2020_IS03-ST_02.17_1230_23.0_sim,Holacanthus africanus,3,58.35,GP050163,00:07:16,Adam Dixon
2020_IS04-ST_02.17_1140_30.5_sim,Serranus cabrilla,3,0,GP010303,00:02:45,Adam Dixon
2020_IS04-ST_02.17_1140_30.5_sim,Serranus cabrilla,4,0.15,GP010303,00:02:54,Adam Dixon
2020_IS04-ST_02.17_1140_30.5_sim,Serranus pulcher,1,0.183333333,GP010303,00:02:56,Adam Dixon
2020_IS04-ST_02.17_1140_30.5_sim,Serranus cabrilla,5,0.216666667,GP010303,00:02:58,Adam Dixon
2020_IS04-ST_02.17_1140_30.5_sim,Serranus cabrilla,6,1.366666667,GP010303,00:04:07,Adam Dixon
2020_IS04-ST_02.17_1140_30.5_sim,Serranus cabrilla,7,1.533333333,GP010303,00:04:17,Adam Dixon
2020_IS04-ST_02.17_1140_30.5_sim,Sphoeroides marmoratus,1,3.533333333,GP010303,00:06:17,Adam Dixon
2020_IS04-ST_02.17_1140_30.5_sim,Pagrus caeruleostictus,1,4.7,GP010303,00:07:27,Adam Dixon
2020_IS04-ST_02.17_1140_30.5_sim,NA_small,1,5.983333333,GP010303,00:08:44,Adam Dixon
2020_IS04-ST_02.17_1140_30.5_sim,Cantherhines pullus,1,8.966666667,GP010303,00:11:43,Adam Dixon
2020_IS04-ST_02.17_1140_30.5_sim,Serranus pulcher,2,33.03333333,GP030303,00:00:24,Adam Dixon
2020_IS04-ST_02.17_1140_30.5_sim,Paguroidea,1,37.55,GP030303,00:04:55,Adam Dixon
2020_IS04-ST_02.17_1140_30.5_sim,Blenniidae/Gobiidae,1,44.95,GP030303,00:12:19,Adam Dixon
2020_IS04-ST_02.17_1140_30.5_sim,Pseudupeneus prayensis,1,56.5,GP040303,00:06:11,Adam Dixon
2020_IS04-ST_02.17_1140_30.5_sim,Paguroidea,2,57.21666667,GP040303,00:06:54,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Cantherhines pullus,5,0,GH010028,00:08:32,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Paranthias furcifer,18,0,GH010028,00:08:32,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Serranus pulcher,1,0.266666667,GH010028,00:08:48,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Cantherhines pullus,7,0.633333333,GH010028,00:09:10,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Paranthias furcifer,22,1.116666667,GH010028,00:09:39,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Thalassoma newtoni,1,1.283333333,GH010028,00:09:49,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Paranthias furcifer,28,1.666666667,GH010028,00:10:12,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Carangoides bartholomaei,18,2.066666667,GH010028,00:10:36,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Paranthias furcifer,40,3.016666667,GH010028,00:11:33,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Scomberomorus tritor,1,3.116666667,GH010028,00:11:39,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Balistes punctatus,1,3.55,GH010028,00:12:05,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Cantherhines pullus,9,4.533333333,GH010028,00:13:04,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Cantherhines pullus,11,4.616666667,GH010028,00:13:09,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Cantherhines pullus,12,4.733333333,GH010028,00:13:16,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Cantherhines pullus,16,5.366666667,GH010028,00:13:54,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Cantherhines pullus,17,7.283333333,GH010028,00:15:49,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Cantherhines pullus,20,8.066666667,GH010028,00:16:36,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Serranus pulcher,2,8.55,GH010028,00:17:05,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Cantherhines pullus,23,9.45,GH020028,00:00:21,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,NA_dist,1,9.783333333,GH020028,00:00:41,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Paranthias furcifer,50,15.96666667,GH020028,00:06:52,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Cantherhines pullus,26,18.33333333,GH020028,00:09:14,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Thalassoma newtoni,2,23.8,GH020028,00:14:42,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Cantherhines pullus,30,46.31666667,GH040028,00:01:57,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Cantherhines pullus,50,49.31666667,GH040028,00:04:57,Adam Dixon
2020_IS05-ST_02.17_1155_17.6_sim,Acanthostracion sp.,1,54.55,GH040028,00:10:11,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Paranthias furcifer,8,0,GOPR0096,00:07:39,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Canthigaster supramacula,1,0,GOPR0096,00:07:39,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Cephalopholis taeniops,2,0,GOPR0096,00:07:39,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Cirrhitus atlanticus,1,0,GOPR0096,00:07:39,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Stegastes imbricatus,1,0,GOPR0096,00:07:39,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Thalassoma newtoni,1,0.283333333,GOPR0096,00:07:56,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Cephalopholis taeniops,3,0.4,GOPR0096,00:08:03,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Heteropriacanthus cruentatus,1,0.433333333,GOPR0096,00:08:05,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Thalassoma newtoni,2,0.5,GOPR0096,00:08:09,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Chromis multilineata,4,0.516666667,GOPR0096,00:08:10,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Canthigaster supramacula,2,0.6,GOPR0096,00:08:15,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Thalassoma newtoni,3,0.633333333,GOPR0096,00:08:17,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Paranthias furcifer,19,0.933333333,GOPR0096,00:08:35,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Stegastes imbricatus,2,0.933333333,GOPR0096,00:08:35,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Stegastes imbricatus,4,1.333333333,GOPR0096,00:08:59,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Asteroidea,1,1.816666667,GOPR0096,00:09:28,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Cirrhitus atlanticus,2,1.95,GOPR0096,00:09:36,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Pseudupeneus prayensis,1,2.2,GOPR0096,00:09:51,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Paranthias furcifer,22,2.95,GOPR0096,00:10:36,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Cantherhines pullus,1,3.366666667,GOPR0096,00:11:01,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Sparisoma choati,1,3.55,GOPR0096,00:11:12,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Paranthias furcifer,24,4.516666667,GOPR0096,00:12:10,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Chromis multilineata,8,4.533333333,GOPR0096,00:12:11,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Acanthurus monroviae,1,4.766666667,GOPR0096,00:12:25,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Chromis multilineata,14,5.683333333,GOPR0096,00:13:20,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Chromis multilineata,55,5.9,GOPR0096,00:13:33,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Abudefduf saxatilis,2,7.166666667,GOPR0096,00:14:49,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Sparisoma choati,2,9.3,GOPR0096,00:16:57,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Cephalopholis taeniops,4,10.05,GP010096,00:00:00,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Octopus vulgaris,1,11.81666667,GP010096,00:01:46,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Cephalopholis nigri,1,11.9,GP010096,00:01:51,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Paranthias furcifer,33,12.53333333,GP010096,00:02:29,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Canthigaster supramacula,3,14.75,GP010096,00:04:42,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Paranthias furcifer,35,17.63333333,GP010096,00:07:35,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Rypticus saponaceus,1,22.58333333,GP010096,00:12:32,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Aulostomus strigosus,1,31.26666667,GP020096,00:03:31,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Balistes punctatus,1,31.38333333,GP020096,00:03:38,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Mulloidichthys martinicus,1,32.6,GP020096,00:04:51,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Enchelycore nigricans,1,33.01666667,GP020096,00:05:16,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Mulloidichthys martinicus,4,35.48333333,GP020096,00:07:44,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Mulloidichthys martinicus,5,35.58333333,GP020096,00:07:50,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Coris atlantica,1,36.3,GP020096,00:08:33,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Pseudupeneus prayensis,5,51.18333333,GP030096,00:05:44,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Pseudupeneus prayensis,7,51.35,GP030096,00:05:54,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,Canthigaster supramacula,6,54.41666667,GP030096,00:08:58,Adam Dixon
2020_PA01-ST_02.25_1229_15.0_sim,NA_small,1,54.95,GP030096,00:09:30,Adam Dixon
2020_PA02-ST_02.27_0857_25.3_sim,Serranus pulcher,2,0,GH010034,00:06:49,Adam Dixon
2020_PA02-ST_02.27_0857_25.3_sim,Serranus pulcher,4,0.866666667,GH010034,00:07:41,Adam Dixon
2020_PA02-ST_02.27_0857_25.3_sim,NA_dist,1,1.65,GH010034,00:08:28,Adam Dixon
2020_PA02-ST_02.27_0857_25.3_sim,Octopus sp.,1,3.516666667,GH010034,00:10:20,Adam Dixon
2020_PA02-ST_02.27_0857_25.3_sim,Carangoides bartholomaei,2,4.983333333,GH010034,00:11:48,Adam Dixon
2020_PA02-ST_02.27_0857_25.3_sim,Carangidae,2,5,GH010034,00:11:49,Adam Dixon
2020_PA02-ST_02.27_0857_25.3_sim,Balistes punctatus,1,7.7,GH010034,00:14:31,Adam Dixon
2020_PA02-ST_02.27_0857_25.3_sim,Balistes punctatus,2,15.58333333,GH020034,00:04:46,Adam Dixon
2020_PA02-ST_02.27_0857_25.3_sim,Serranus pulcher,5,20.81666667,GH020034,00:10:00,Adam Dixon
2020_PA02-ST_02.27_0857_25.3_sim,Pseudupeneus prayensis,1,28.56666667,GH030034,00:00:07,Adam Dixon
2020_PA02-ST_02.27_0857_25.3_sim,Eretmochelys imbricata,1,39.23333333,GH030034,00:10:47,Adam Dixon
2020_PA02-ST_02.27_0857_25.3_sim,NA_dist,1,48.78333333,GH010034,00:08:28,Adam Dixon
2020_PA02-ST_02.27_0857_25.3_sim,Balistes punctatus,4,53.63333333,GH040034,00:07:33,Adam Dixon
2020_PA02-ST_02.27_0857_25.3_sim,Polychaete,1,58.23333333,GH040034,00:12:09,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Paranthias furcifer,55,0,GOPR0033,00:07:49,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Serranus pulcher,1,0,GOPR0033,00:07:49,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Hypanus rudis,1,0.7,GOPR0033,00:08:31,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Bodianus speciosus,1,0.733333333,GOPR0033,00:08:33,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Serranus pulcher,2,0.983333333,GOPR0033,00:08:48,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Cephalopholis taeniops,1,2.683333333,GOPR0033,00:10:30,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Chromis multilineata,1,3.416666667,GOPR0033,00:11:14,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Chromis multilineata,3,3.5,GOPR0033,00:11:19,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Coris atlantica,1,4.116666667,GOPR0033,00:11:56,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Pseudupeneus prayensis,20,5.1,GOPR0033,00:12:55,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Thalassoma newtoni,1,5.483333333,GOPR0033,00:13:18,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Caranx crysos,1,6.683333333,GOPR0033,00:14:30,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Acanthostracion notacanthus,1,8.083333333,GOPR0033,00:15:54,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Canthigaster supramacula,1,9.266666667,GOPR0033,00:17:05,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Holacanthus africanus,1,9.433333333,GOPR0033,00:17:15,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Chaetodon robustus,1,9.9,GP010033,00:00:02,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Chaetodon robustus,2,10.01666667,GP010033,00:00:09,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Canthigaster supramacula,2,10.05,GP010033,00:00:11,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Canthigaster supramacula,3,10.26666667,GP010033,00:00:24,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Acanthurus monroviae,3,11.71666667,GP010033,00:01:51,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Acanthurus monroviae,6,11.95,GP010033,00:02:05,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Sepia sp.,1,12.26666667,GP010033,00:02:24,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Chromis multilineata,53,24.66666667,GP010033,00:14:48,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Carangoides bartholomaei,1,24.71666667,GP010033,00:14:51,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Serranus pulcher,3,25.13333333,GP010033,00:15:16,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Fistularia tabacaria,2,25.6,GP010033,00:15:44,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Bodianus speciosus,2,30.48333333,GP020033,00:02:56,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Cantherhines pullus,1,32.3,GP020033,00:04:45,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Cephalopholis taeniops,2,33.6,GP020033,00:06:03,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Balistes punctatus,1,34.45,GP020033,00:06:54,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Bodianus speciosus,3,34.76666667,GP020033,00:07:13,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Rypticus saponaceus,1,42.48333333,GP020033,00:14:56,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Aulostomus strigosus,1,44.01666667,GP020033,00:16:28,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Aulostomus strigosus,2,45.28333333,GP030033,00:00:03,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Cantherhines pullus,2,47.11666667,GP030033,00:01:53,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Boops boops,6,47.63333333,GP030033,00:02:24,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Boops boops,10,48.06666667,GP030033,00:02:50,Adam Dixon
2020_PA03-ST_02.25_1207_27.8_sim,Bodianus pulchellus,1,53.2,GP030033,00:07:58,Adam Dixon
2020_PA04-ST_02.25_1047_14.4_sim,Paranthias furcifer,54,0,GH010025,00:06:35,Adam Dixon
2020_PA04-ST_02.25_1047_14.4_sim,Thalassoma newtoni,1,0,GH010025,00:06:35,Adam Dixon
2020_PA04-ST_02.25_1047_14.4_sim,Acanthurus monroviae,1,0,GH010025,00:06:35,Adam Dixon
2020_PA04-ST_02.25_1047_14.4_sim,Cantherhines pullus,1,0.05,GH010025,00:06:38,Adam Dixon
2020_PA04-ST_02.25_1047_14.4_sim,Acanthurus monroviae,2,0.4,GH010025,00:06:59,Adam Dixon
2020_PA04-ST_02.25_1047_14.4_sim,Acanthurus monroviae,4,0.933333333,GH010025,00:07:31,Adam Dixon
2020_PA04-ST_02.25_1047_14.4_sim,Chromis multilineata,14,1,GH010025,00:07:35,Adam Dixon
2020_PA04-ST_02.25_1047_14.4_sim,Chromis multilineata,40,1.066666667,GH010025,00:07:39,Adam Dixon
2020_PA04-ST_02.25_1047_14.4_sim,Clepticus africanus,5,1.366666667,GH010025,00:07:57,Adam Dixon
2020_PA04-ST_02.25_1047_14.4_sim,Clepticus africanus,8,1.466666667,GH010025,00:08:03,Adam Dixon
2020_PA04-ST_02.25_1047_14.4_sim,Lethrinus atlanticus,1,1.516666667,GH010025,00:08:06,Adam Dixon
